"id","description","last_updated"
"334466","Proximates, Chinese Restaurant, Fried Rice (No Meat) (NY) - NFY1209PM","2019-04-01"
"334467","Chinese Restaurant, Fried Rice (No Meat) (IN) - CY120CN","2019-04-01"
"334468","Chinese Restaurant, Fried Rice (No Meat) (IN1) - NFY1209C5","2019-04-01"
"334469","Minerals, Chinese Restaurant, Fried Rice (No Meat) (IN) - NFY120A4Q","2019-04-01"
"334470","Proximates, Chinese Restaurant, Fried Rice (No Meat) (IN) - NFY120A4R","2019-04-01"
"334471","Chinese Restaurant, Fried Rice (No Meat) (AL) - CY120CP","2019-04-01"
"334472","Chinese Restaurant, Fried Rice (No Meat) (AL1) - NFY1209BQ","2019-04-01"
"334473","Chinese Restaurant, Fried Rice (No Meat) (AL1) - NFY1209BR","2019-04-01"
"334474","Minerals, Chinese Restaurant, Fried Rice (No Meat) (AL) - NFY1209PS","2019-04-01"
"334475","Proximates, Chinese Restaurant, Fried Rice (No Meat) (AL) - NFY1209PT","2019-04-01"
"334476","Chinese Restaurant, Fried Rice (No Meat) (IN,NY) - CY120CK","2019-04-01"
"334477","Chinese Restaurant, Fried Rice (No Meat) (IN1) - NFY1209C4","2019-04-01"
"334478","Chinese Restaurant, Fried Rice (No Meat) (NY1) - NFY1209DE","2019-04-01"
"334479","Sugars, Chinese Restaurant, Fried Rice (No Meat) (IN,NY) - NFY1209OW","2019-04-01"
"334480","Fatty Acids, Chinese Restaurant, Fried Rice (No Meat) (IN,NY) - NFY1209OX","2019-04-01"
"334481","Chinese Restaurant, Fried Rice (No Meat) (FL,MO) - CY120CM","2019-04-01"
"334482","Chinese Restaurant, Fried Rice (No Meat) (MO1) - NFY1209CK","2019-04-01"
"334483","Chinese Restaurant, Fried Rice (No Meat) (FL1) - NFY1209EK","2019-04-01"
"334484","Sugars, Chinese Restaurant, Fried Rice (No Meat) (FL,MO) - NFY1209PE","2019-04-01"
"334485","Fatty Acids, Chinese Restaurant, Fried Rice (No Meat) (FL,MO) - NFY1209PF","2019-04-01"
"334486","Chinese Restaurant, Fried Rice (No Meat) (NC) - CY120CS","2019-04-01"
"334487","Chinese Restaurant, Fried Rice (No Meat) (NC1) - NFY1209D1","2019-04-01"
"334488","Minerals, Chinese Restaurant, Fried Rice (No Meat) (NC) - NFY1209QD","2019-04-01"
"334489","Proximates, Chinese Restaurant, Fried Rice (No Meat) (NC) - NFY1209QE","2019-04-01"
"334490","Chinese Restaurant, Fried Rice (No Meat) (CA1) - CY120CQ","2019-04-01"
"334491","Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209CC","2019-04-01"
"334492","Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209CD","2019-04-01"
"334493","Minerals, Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209PZ","2019-04-01"
"334494","Proximates, Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209Q0","2019-04-01"
"334495","Chinese Restaurant, Fried Rice (No Meat) (CO) - CY120CT","2019-04-01"
"334496","Chinese Restaurant, Fried Rice (No Meat) (CO1) - NFY1209EN","2019-04-01"
"334497","Chinese Restaurant, Fried Rice (No Meat) (CO1) - NFY1209EM","2019-04-01"
"334498","Minerals, Chinese Restaurant, Fried Rice (No Meat) (CO) - NFY1209QK","2019-04-01"
"334499","Proximates, Chinese Restaurant, Fried Rice (No Meat) (CO) - NFY1209QL","2019-04-01"
"334500","Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - CY120CL","2019-04-01"
"334501","Chinese Restaurant, Fried Rice (No Meat) (NC1) - NFY1209D0","2019-04-01"
"334502","Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209E0","2019-04-01"
"334503","Carotenoids, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P3","2019-04-01"
"334504","Retinol, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P4","2019-04-01"
"334505","Sugars, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P5","2019-04-01"
"334506","Vitamin D, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P6","2019-04-01"
"334507","Fatty Acids, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P7","2019-04-01"
"334508","Choline, Chinese Restaurant, Fried Rice (No Meat) (CA2,NC) - NFY1209P8","2019-04-01"
"334509","Chinese Restaurant, Fried Rice (No Meat) (CA2) - CY120CR","2019-04-01"
"334510","Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209E1","2019-04-01"
"334511","Minerals, Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209Q6","2019-04-01"
"334512","Proximates, Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209Q7","2019-04-01"
"334513","Chinese Restaurant, Fried Rice (No Meat) (MO) - CY120CW","2019-04-01"
"334514","Chinese Restaurant, Fried Rice (No Meat) (MO1) - NFY1209CL","2019-04-01"
"334515","Minerals, Chinese Restaurant, Fried Rice (No Meat) (MO) - NFY1209R5","2019-04-01"
"334516","Proximates, Chinese Restaurant, Fried Rice (No Meat) (MO) - NFY1209R6","2019-04-01"
"334517","Chinese Restaurant, Fried Rice (No Meat) (MI) - CY120CX","2019-04-01"
"334518","Chinese Restaurant, Fried Rice (No Meat) (MI1) - NFY1209DN","2019-04-01"
"334519","Chinese Restaurant, Fried Rice (No Meat) (MI1) - NFY1209DM","2019-04-01"
"334520","Minerals, Chinese Restaurant, Fried Rice (No Meat) (MI) - NFY1209RC","2019-04-01"
"334521","Proximates, Chinese Restaurant, Fried Rice (No Meat) (MI) - NFY1209RD","2019-04-01"
"334522","Chinese Restaurant, Fried Rice (No Meat) (CT) - CY120CU","2019-04-01"
"334523","Chinese Restaurant, Fried Rice (No Meat) (CT1) - NFY1209CM","2019-04-01"
"334524","Chinese Restaurant, Fried Rice (No Meat) (CT1) - NFY1209CN","2019-04-01"
"334525","Minerals, Chinese Restaurant, Fried Rice (No Meat) (CT) - NFY1209QR","2019-04-01"
"334526","Proximates, Chinese Restaurant, Fried Rice (No Meat) (CT) - NFY1209QS","2019-04-01"
"334527","Chinese Restaurant, Fried Rice (No Meat) (FL) - CY120CV","2019-04-01"
"334528","Chinese Restaurant, Fried Rice (No Meat) (FL1) - NFY1209EL","2019-04-01"
"334529","Minerals, Chinese Restaurant, Fried Rice (No Meat) (FL) - NFY1209QY","2019-04-01"
"334530","Proximates, Chinese Restaurant, Fried Rice (No Meat) (FL) - NFY1209QZ","2019-04-01"
"334531","Chinese Restaurant, Fried Rice (No Meat) (OK) - CY120CY","2019-04-01"
"334532","Chinese Restaurant, Fried Rice (No Meat) (OK1) - NFY1209E8","2019-04-01"
"334533","Chinese Restaurant, Fried Rice (No Meat) (OK1) - NFY1209E9","2019-04-01"
"334534","Minerals, Chinese Restaurant, Fried Rice (No Meat) (OK) - NFY1209RJ","2019-04-01"
"334535","Proximates, Chinese Restaurant, Fried Rice (No Meat) (OK) - NFY1209RK","2019-04-01"
"334536","Restaurant, Chinese, fried rice, without meat","2019-04-01"
"334537","Tamale, Pork, restaurant item (NM) - CY0901I","2019-04-01"
"334538","Tamale, Pork, restaurant item, Amigos, Deming, NM - NFY0902Y2","2019-04-01"
"334539","Minerals, Tamale, Pork (NM) - NFY09029B","2019-04-01"
"334540","Cholesterol, Tamale, Pork (NM) - NFY09029J","2019-04-01"
"334541","Starch, Tamale, Pork (NM) - NFY09029K","2019-04-01"
"334542","TDF, Tamale, Pork (NM) - NFY09029L","2019-04-01"
"334543","Fatty Acids, Tamale, Pork (NM) - NFY09029M","2019-04-01"
"334544","Proximates, Tamale, Pork (NM) - NFY09029O","2019-04-01"
"334545","Sugars, Tamale, Pork (NM) - NFY09029Q","2019-04-01"
"334546","Tamale, Pork, restaurant item (CA-SB) - CY0901H","2019-04-01"
"334547","Tamale, Pork, restaurant item, Zendeja's Mexican, Chino, CA - NFY0902JM","2019-04-01"
"334548","Minerals, Tamale, Pork (CA-SB) - NFY09028Z","2019-04-01"
"334549","Cholesterol, Tamale, Pork (CA-SB) - NFY090290","2019-04-01"
"334550","Starch, Tamale, Pork (CA-SB) - NFY090291","2019-04-01"
"334551","TDF, Tamale, Pork (CA-SB) - NFY090292","2019-04-01"
"334552","Proximates, Tamale, Pork (CA-SB) - NFY090294","2019-04-01"
"334553","Sugars, Tamale, Pork (CA-SB) - NFY090295","2019-04-01"
"334554","Fatty Acids, Tamale, Pork (CA-SB) - NFY090296","2019-04-01"
"334555","Tamale, Pork, restaurant item (TX-HA,NV) - CY0901J","2019-04-01"
"334556","Tamale, Pork, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902LM","2019-04-01"
"334557","Tamale, Pork, restaurant item, El Ausente, Las Vegas, NV - NFY0902JN","2019-04-01"
"334558","Tamale, Pork, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902LN","2019-04-01"
"334559","Minerals, Tamale, Pork (TX-HA,NV) - NFY0902A5","2019-04-01"
"334560","Cholesterol, Tamale, Pork (TX-HA,NV) - NFY0902A6","2019-04-01"
"334561","Starch, Tamale, Pork (TX-HA,NV) - NFY0902A7","2019-04-01"
"334562","TDF, Tamale, Pork (TX-HA,NV) - NFY0902A8","2019-04-01"
"334563","Proximates, Tamale, Pork (TX-HA,NV) - NFY0902AA","2019-04-01"
"334564","Sugars, Tamale, Pork (NV) - NFY0902AB","2019-04-01"
"334565","Fatty Acids, Tamale, Pork (TX-HA,NV) - NFY0902AC","2019-04-01"
"334566","Tamale, Pork, restaurant item (CA-AL,IL) - CY0901F","2019-04-01"
"334567","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M5","2019-04-01"
"334568","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JQ","2019-04-01"
"334569","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JS","2019-04-01"
"334570","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M4","2019-04-01"
"334571","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JU","2019-04-01"
"334572","Tamale, Pork, restaurant item, Otaez Mexicatessen, Oakland, CA - NFY0902M3","2019-04-01"
"334573","Tamale, Pork, restaurant item, Maria's, Chicago, IL - NFY0902JO","2019-04-01"
"334574","Minerals, Tamale, Pork (CA-AL,IL) - NFY09027T","2019-04-01"
"334575","Cholesterol, Tamale, Pork (CA-AL,IL) - NFY09027U","2019-04-01"
"334576","Starch, Tamale, Pork (CA-AL,IL) - NFY09027V","2019-04-01"
"334577","TDF, Tamale, Pork (CA-AL,IL) - NFY09027W","2019-04-01"
"334578","Proximates, Tamale, Pork (CA-AL,IL) - NFY09027Y","2019-04-01"
"334579","Sugars, Tamale, Pork (CA-AL,IL) - NFY09027Z","2019-04-01"
"334580","Fatty Acids, Tamale, Pork (CA-AL,IL) - NFY090280","2019-04-01"
"334581","Tamale, Pork, restaurant item (CA-LA,CA-SD) - CY0901K","2019-04-01"
"334582","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LL","2019-04-01"
"334583","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LK","2019-04-01"
"334584","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LJ","2019-04-01"
"334585","Tamale, Pork, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902LI","2019-04-01"
"334586","Tamale, Pork, restaurant item, El Torito, San Diego, CA - NFY0902LW","2019-04-01"
"334587","Minerals, Tamale, Pork (CA-LA,CA-SD) - NFY0902AH","2019-04-01"
"334588","Niacin, Tamale, Pork (CA-LA,CA-SD) - NFY0902AI","2019-04-01"
"334589","Selenium, Tamale, Pork (CA-LA,CA-SD) - NFY0902AJ","2019-04-01"
"334590","Vitamin B6, Tamale, Pork (CA-LA,CA-SD) - NFY0902AK","2019-04-01"
"334591","Carotenoids, Tamale, Pork (CA-LA,CA-SD) - NFY0902AL","2019-04-01"
"334592","Retinol, Tamale, Pork (CA-LA,CA-SD) - NFY0902AM","2019-04-01"
"334593","Vitamin E, Tamale, Pork (CA-LA,CA-SD) - NFY0902AN","2019-04-01"
"334594","Amino Acids, Tamale, Pork (CA-LA,CA-SD) - NFY0902AO","2019-04-01"
"334595","Cholesterol, Tamale, Pork (CA-LA,CA-SD) - NFY0902AP","2019-04-01"
"334596","Starch, Tamale, Pork (CA-LA,CA-SD) - NFY0902AQ","2019-04-01"
"334597","TDF, Tamale, Pork (CA-LA,CA-SD) - NFY0902AR","2019-04-01"
"334598","Fatty Acids, Tamale, Pork (CA-LA,CA-SD) - NFY0902AS","2019-04-01"
"334599","Pantothenic Acid, Tamale, Pork (CA-LA,CA-SD) - NFY0902AT","2019-04-01"
"334600","Proximates, Tamale, Pork (CA-LA,CA-SD) - NFY0902AU","2019-04-01"
"334601","Riboflavin, Tamale, Pork (CA-LA,CA-SD) - NFY0902AV","2019-04-01"
"334602","Sugars, Tamale, Pork (CA-LA,CA-SD) - NFY0902AW","2019-04-01"
"334603","Thiamin, Tamale, Pork (CA-LA,CA-SD) - NFY0902AX","2019-04-01"
"334604","Vitamin B12, Tamale, Pork (CA-LA,CA-SD) - NFY0902AY","2019-04-01"
"334605","Vitamin K, Tamale, Pork (CA-LA,CA-SD) - NFY0902B0","2019-04-01"
"334606","Tamale, Pork, restaurant item (TX-TR) - CY0901G","2019-04-01"
"334607","Tamale, Pork, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902JP","2019-04-01"
"334608","Tamale, Pork, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902JT","2019-04-01"
"334609","Minerals, Tamale, Pork (TX-TR) - NFY090285","2019-04-01"
"334610","Niacin, Tamale, Pork (TX-TR) - NFY090286","2019-04-01"
"334611","Selenium, Tamale, Pork (TX-TR) - NFY090287","2019-04-01"
"334612","Vitamin B6, Tamale, Pork (TX-TR) - NFY090288","2019-04-01"
"334613","Carotenoids, Tamale, Pork (TX-TR) - NFY090289","2019-04-01"
"334614","Retinol, Tamale, Pork (TX-TR) - NFY09028A","2019-04-01"
"334615","Vitamin E, Tamale, Pork (TX-TR) - NFY09028B","2019-04-01"
"334616","Amino Acids, Tamale, Pork (TX-TR) - NFY09028C","2019-04-01"
"334617","Cholesterol, Tamale, Pork (TX-TR) - NFY09028D","2019-04-01"
"334618","Starch, Tamale, Pork (TX-TR) - NFY09028E","2019-04-01"
"334619","TDF, Tamale, Pork (TX-TR) - NFY09028F","2019-04-01"
"334620","Fatty Acids, Tamale, Pork (TX-TR) - NFY09028G","2019-04-01"
"334621","Pantothenic Acid, Tamale, Pork (TX-TR) - NFY09028H","2019-04-01"
"334622","Proximates, Tamale, Pork (TX-TR) - NFY09028I","2019-04-01"
"334623","Riboflavin, Tamale, Pork (TX-TR) - NFY09028J","2019-04-01"
"334624","Sugars, Tamale, Pork (TX-TR) - NFY09028K","2019-04-01"
"334625","Thiamin, Tamale, Pork (TX-TR) - NFY09028L","2019-04-01"
"334626","Vitamin B12, Tamale, Pork (TX-TR) - NFY09028M","2019-04-01"
"334627","Vitamin K, Tamale, Pork (TX-TR) - NFY09028O","2019-04-01"
"334628","Restaurant, Latino, tamale, pork","2019-04-01"
"334629","Pupusas, Bean, flat stuffed corn biscuit, restaurant item (CA-AL,IL) - CY0900R","2019-04-01"
"334630","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M9","2019-04-01"
"334631","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M8","2019-04-01"
"334632","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902M7","2019-04-01"
"334633","Pupusas, Beans, restaurant item, Custcatleco, Chicago, IL - NFY0902IM","2019-04-01"
"334634","Pupusas, Beans, restaurant item, La Original, Oakland, CA - NFY0902MA","2019-04-01"
"334635","Pupusas, Beans, restaurant item, Custcatleco, Chicago, IL - NFY0902IH","2019-04-01"
"334636","Minerals, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901V8","2019-04-01"
"334637","Starch, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901V9","2019-04-01"
"334638","TDF, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VA","2019-04-01"
"334639","Fatty Acids, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VB","2019-04-01"
"334640","Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VC","2019-04-01"
"334641","Sugars, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VD","2019-04-01"
"334642","Pupusas, Bean, flat stuffed corn biscuit, restaurant item (TX-HA,NV) - CY0900V","2019-04-01"
"334643","Pupusas, Beans, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902KU","2019-04-01"
"334644","Pupusas, Beans, restaurant item, Esmeralda's Café, Las Vegas, NV - NFY0902IP","2019-04-01"
"334645","Pupusas, Beans, restaurant item, Tony's Restaurant and Cantina, Houston, TX - NFY0902KV","2019-04-01"
"334646","Minerals, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901X8","2019-04-01"
"334647","Starch, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901X9","2019-04-01"
"334648","TDF, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XA","2019-04-01"
"334649","Fatty Acids, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XB","2019-04-01"
"334650","Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XC","2019-04-01"
"334651","Sugars, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XD","2019-04-01"
"334652","Pupusas, Bean, flat stuffed corn biscuit, restaurant item (FL,CA-SB) - CY0900T","2019-04-01"
"334653","Pupusas, Beans, restaurant item, Caballo Viejo Restaurante, Miami, FL - NFY0902IG","2019-04-01"
"334654","Pupusas, Beans, restaurant item, Gladys Pupuseria, Ontario, CA - NFY0902IK","2019-04-01"
"334655","Minerals, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901W8","2019-04-01"
"334656","Starch, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901W9","2019-04-01"
"334657","TDF, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WA","2019-04-01"
"334658","Fatty Acids, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WB","2019-04-01"
"334659","Proximates, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WC","2019-04-01"
"334660","Sugars, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WD","2019-04-01"
"334661","Pupusas, Bean, flat stuffed corn biscuit, restaurant item (TX-TR) - CY0900S","2019-04-01"
"334662","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IL","2019-04-01"
"334663","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IQ","2019-04-01"
"334664","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902IJ","2019-04-01"
"334665","Pupusas, Beans, restaurant item, Costa Del Sol Restaurant, Austin, TX - NFY0902II","2019-04-01"
"334666","Minerals, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VJ","2019-04-01"
"334667","Niacin, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VK","2019-04-01"
"334668","Selenium, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VL","2019-04-01"
"334669","Vitamin B6, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VM","2019-04-01"
"334670","Vitamin E, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VN","2019-04-01"
"334671","Amino Acids, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VO","2019-04-01"
"334672","Starch, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VP","2019-04-01"
"334673","TDF, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VQ","2019-04-01"
"334674","Fatty Acids, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VR","2019-04-01"
"334675","Pantothenic Acid, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VS","2019-04-01"
"334676","Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VT","2019-04-01"
"334677","Riboflavin, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VU","2019-04-01"
"334678","Sugars, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VV","2019-04-01"
"334679","Thiamin, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VW","2019-04-01"
"334680","Vitamin K, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VY","2019-04-01"
"334681","Pupusas, Bean, flat stuffed corn biscuit, restaurant item (CA-LA) - CY0900W","2019-04-01"
"334682","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KB","2019-04-01"
"334683","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KA","2019-04-01"
"334684","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KJ","2019-04-01"
"334685","Pupusas, Beans, restaurant item, El Curtido, Hacienda Heights, CA - NFY0902KI","2019-04-01"
"334686","Minerals, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XJ","2019-04-01"
"334687","Niacin, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XK","2019-04-01"
"334688","Selenium, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XL","2019-04-01"
"334689","Vitamin B6, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XM","2019-04-01"
"334690","Vitamin E, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XN","2019-04-01"
"334691","Amino Acids, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XO","2019-04-01"
"334692","Starch, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XP","2019-04-01"
"334693","TDF, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XQ","2019-04-01"
"334694","Fatty Acids, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XR","2019-04-01"
"334695","Pantothenic Acid, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XS","2019-04-01"
"334696","Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XT","2019-04-01"
"334697","Riboflavin, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XU","2019-04-01"
"334698","Sugars, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XV","2019-04-01"
"334699","Thiamin, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XW","2019-04-01"
