"fdc_id","fdc_id_of_sample_food"
"790700","790695"
"790701","790695"
"790702","790695"
"790703","790695"
"790704","790695"
"790705","790695"
"790706","790695"
"790707","790695"
"790708","790695"
"790709","790695"
"790710","790695"
"790713","790711"
"790714","790711"
"790715","790711"
"790716","790711"
"790717","790711"
"790718","790711"
"790719","790711"
"790720","790711"
"790721","790711"
"790722","790711"
"790723","790711"
"790724","790711"
"790725","790711"
"790726","790711"
"790727","790711"
"790730","790728"
"790731","790728"
"790732","790728"
"790733","790728"
"790734","790728"
"790735","790728"
"790736","790728"
"790737","790728"
"790738","790728"
"790739","790728"
"790740","790728"
"790741","790728"
"790742","790728"
"790743","790728"
"790744","790728"
"790747","790745"
"790748","790745"
"790756","790755"
"790757","790755"
"790759","790758"
"790761","790760"
"790764","790763"
"790765","790763"
"790772","790771"
"790777","790775"
"790778","790775"
"790779","790775"
"790780","790775"
"790781","790775"
"790782","790775"
"790783","790775"
"790784","790775"
"790785","790775"
"790786","790775"
"790787","790775"
"790788","790775"
"790789","790775"
"790790","790775"
"790791","790775"
"790792","790775"
"790793","790775"
"790794","790775"
"790797","790795"
"790798","790795"
"790799","790795"
"790800","790795"
"790801","790795"
"790802","790795"
"790803","790795"
"790804","790795"
"790805","790795"
"790806","790795"
"790807","790795"
"790808","790795"
"790809","790795"
"790810","790795"
"790811","790795"
"790812","790795"
"790813","790795"
"790814","790795"
"790815","790795"
"790818","790816"
"790819","790816"
"790820","790816"
"790821","790816"
"790822","790816"
"790823","790816"
"790824","790816"
"790825","790816"
"790826","790816"
"790827","790816"
"790828","790816"
"790829","790816"
"790830","790816"
"790831","790816"
"790832","790816"
"790833","790816"
"790834","790816"
"790835","790816"
"790838","790836"
"790839","790836"
"790840","790836"
"790841","790836"
"790842","790836"
"790843","790836"
"790844","790836"
"790845","790836"
"790846","790836"
"790847","790836"
"790848","790836"
"790849","790836"
"790850","790836"
"790851","790836"
"790852","790836"
"790855","790853"
"790856","790853"
"790857","790853"
"790858","790853"
"790859","790853"
"790860","790853"
"790861","790853"
"790862","790853"
"790863","790853"
"790864","790853"
"790865","790853"
"790866","790853"
"790869","790867"
"790870","790867"
"790871","790867"
"790872","790867"
"790873","790867"
"790874","790867"
"790875","790867"
"790876","790867"
"790877","790867"
"790878","790867"
"790879","790867"
"790880","790867"
"790881","790867"
"790882","790867"
"790883","790867"
"790884","790867"
"790885","790867"
"790886","790867"
"790889","790887"
"790890","790887"
"790891","790887"
"790892","790887"
"790893","790887"
"790894","790887"
"790895","790887"
"790896","790887"
"790897","790887"
"790898","790887"
"790899","790887"
"790900","790887"
"790903","790901"
"790904","790901"
"790905","790901"
"790906","790901"
"790907","790901"
"790908","790901"
"790909","790901"
"790910","790901"
"790911","790901"
"790912","790901"
"790913","790901"
"790914","790901"
"790915","790901"
"790916","790901"
"790917","790901"
"790918","790901"
"790921","790919"
"790922","790919"
"790923","790919"
"790924","790919"
"790925","790919"
"790926","790919"
"790927","790919"
"790928","790919"
"790929","790919"
"790930","790919"
"790931","790919"
"790932","790919"
"790933","790919"
"790934","790919"
"790935","790919"
"790936","790919"
"790939","790937"
"790940","790937"
"790941","790937"
"790942","790937"
"790943","790937"
"790944","790937"
"790945","790937"
"790946","790937"
"790947","790937"
"790948","790937"
"790949","790937"
"790950","790937"
"790951","790937"
"790952","790937"
"790953","790937"
"790954","790937"
"790957","790955"
"790958","790955"
"790959","790955"
"790960","790955"
"790961","790955"
"790962","790955"
"790963","790955"
"790964","790955"
"790965","790955"
"790966","790955"
"790967","790955"
"790968","790955"
"790969","790955"
"790970","790955"
"790971","790955"
"790972","790955"
"790975","790973"
"790976","790973"
"790977","790973"
"790978","790973"
"790979","790973"
"790980","790973"
"790981","790973"
"790982","790973"
"790983","790973"
"790984","790973"
"790985","790973"
"790986","790973"
"790987","790973"
"790988","790973"
"790989","790973"
"790990","790973"
"1104595","1104593"
"1104596","1104593"
"1104597","1104593"
"1104598","1104593"
"1104599","1104593"
"1104600","1104593"
"1104601","1104593"
"1104604","1104602"
"1104605","1104602"
"1104606","1104602"
"1104607","1104602"
"1104608","1104602"
"1104609","1104602"
"1104610","1104602"
"1104613","1104611"
"1104614","1104611"
"1104615","1104611"
"1104616","1104611"
"1104617","1104611"
"1104618","1104611"
"1104619","1104611"
"1104622","1104620"
"1104623","1104620"
"1104624","1104620"
"1104625","1104620"
"1104626","1104620"
"1104627","1104620"
"1104628","1104620"
"1104631","1104629"
"1104632","1104629"
"1104633","1104629"
"1104634","1104629"
"1104635","1104629"
"1104636","1104629"
"1104637","1104629"
"1104640","1104638"
"1104641","1104638"
"1104642","1104638"
"1104643","1104638"
"1104644","1104638"
"1104645","1104638"
"1104646","1104638"
"1104652","1104650"
"1104653","1104650"
"1104654","1104650"
"1104655","1104650"
"1104656","1104650"
"1104657","1104650"
"1104658","1104650"
"1104659","1104650"
"1104660","1104650"
"1104663","1104661"
"1104664","1104661"
"1104665","1104661"
"1104666","1104661"
"1104667","1104661"
"1104668","1104661"
"1104669","1104661"
"1104670","1104661"
"1104671","1104661"
"1104674","1104672"
"1104675","1104672"
"1104676","1104672"
"1104677","1104672"
"1104678","1104672"
"1104679","1104672"
"1104680","1104672"
"1104681","1104672"
"1104682","1104672"
"1104685","1104683"
"1104686","1104683"
"1104687","1104683"
"1104688","1104683"
"1104689","1104683"
"1104690","1104683"
"1104691","1104683"
"1104692","1104683"
"1104693","1104683"
"1104696","1104694"
"1104697","1104694"
"1104698","1104694"
"1104699","1104694"
"1104700","1104694"
"1104701","1104694"
"1104702","1104694"
"1104703","1104694"
"1104704","1104694"
"1104708","1104706"
"1104709","1104706"
"1104710","1104706"
"1104711","1104706"
"1104712","1104706"
"1104713","1104706"
"1104714","1104706"
"1104715","1104706"
"1104718","1104716"
"1104719","1104716"
"1104720","1104716"
"1104721","1104716"
"1104722","1104716"
"1104723","1104716"
"1104724","1104716"
"1104725","1104716"
"1104728","1104726"
"1104729","1104726"
"1104730","1104726"
"1104731","1104726"
"1104732","1104726"
"1104733","1104726"
"1104734","1104726"
"1104735","1104726"
"1104738","1104736"
"1104739","1104736"
"1104740","1104736"
"1104741","1104736"
"1104742","1104736"
"1104743","1104736"
"1104744","1104736"
"1104745","1104736"
"1104748","1104746"
"1104749","1104746"
"1104750","1104746"
"1104751","1104746"
"1104752","1104746"
"1104753","1104746"
"1104754","1104746"
"1104755","1104746"
"1104758","1104756"
"1104759","1104756"
"1104760","1104756"
"1104761","1104756"
"1104762","1104756"
"1104763","1104756"
"1104764","1104756"
"1104765","1104756"
"1104769","1104767"
"1104770","1104767"
"1104771","1104767"
"1104772","1104767"
"1104773","1104767"
"1104774","1104767"
"1104775","1104767"
"1104778","1104776"
"1104779","1104776"
"1104780","1104776"
"1104781","1104776"
"1104782","1104776"
"1104783","1104776"
"1104784","1104776"
"1104787","1104785"
"1104788","1104785"
"1104789","1104785"
"1104790","1104785"
"1104791","1104785"
"1104792","1104785"
"1104793","1104785"
"1104796","1104794"
"1104797","1104794"
"1104798","1104794"
"1104799","1104794"
"1104800","1104794"
"1104801","1104794"
"1104802","1104794"
"1104810","1104803"
"1104811","1104803"
"1104815","1104813"
"1104816","1104813"
"1104817","1104813"
"1104818","1104813"
"1104819","1104813"
"1104820","1104813"
"1104821","1104813"
"1104824","1104822"
"1104825","1104822"
"1104826","1104822"
"1104827","1104822"
"1104828","1104822"
"1104829","1104822"
"1104830","1104822"
"1104833","1104831"
"1104834","1104831"
"1104835","1104831"
"1104836","1104831"
"1104837","1104831"
"1104838","1104831"
"1104839","1104831"
"1104842","1104840"
"1104843","1104840"
"1104844","1104840"
"1104845","1104840"
"1104846","1104840"
"1104847","1104840"
"1104848","1104840"
"1104851","1104849"
"1104852","1104849"
"1104853","1104849"
"1104854","1104849"
"1104855","1104849"
"1104856","1104849"
"1104857","1104849"
"1104860","1104858"
"1104861","1104858"
"1104862","1104858"
"1104863","1104858"
"1104864","1104858"
"1104865","1104858"
"1104866","1104858"
"1104870","1104868"
"1104871","1104868"
"1104872","1104868"
"1104873","1104868"
"1104874","1104868"
"1104875","1104868"
"1104876","1104868"
"1104879","1104877"
"1104880","1104877"
"1104881","1104877"
"1104882","1104877"
"1104883","1104877"
"1104884","1104877"
"1104885","1104877"
"1104888","1104886"
"1104889","1104886"
"1104890","1104886"
"1104891","1104886"
"1104892","1104886"
"1104893","1104886"
"1104894","1104886"
"1104897","1104895"
"1104898","1104895"
"1104899","1104895"
"1104900","1104895"
"1104901","1104895"
"1104902","1104895"
"1104903","1104895"
"1104906","1104904"
"1104907","1104904"
"1104908","1104904"
"1104909","1104904"
"1104910","1104904"
"1104911","1104904"
"1104912","1104904"
"1104916","1104914"
"1104917","1104914"
"1104918","1104914"
"1104919","1104914"
"1104920","1104914"
"1104921","1104914"
"1104924","1104922"
"1104925","1104922"
"1104926","1104922"
"1104927","1104922"
"1104928","1104922"
"1104929","1104922"
"1104932","1104930"
"1104933","1104930"
"1104934","1104930"
"1104935","1104930"
"1104936","1104930"
"1104937","1104930"
"1104940","1104938"
"1104941","1104938"
"1104942","1104938"
"1104943","1104938"
"1104944","1104938"
"1104945","1104938"
"1104948","1104946"
"1104949","1104946"
"1104950","1104946"
"1104951","1104946"
"1104952","1104946"
"1104953","1104946"
"1104956","1104954"
"1104957","1104954"
"1104958","1104954"
"1104959","1104954"
"1104960","1104954"
"1104961","1104954"
"1104965","1104963"
"1104966","1104963"
"1104967","1104963"
"1104968","1104963"
"1104969","1104963"
"1104970","1104963"
"1104971","1104963"
"1104972","1104963"
"1104973","1104963"
"1104974","1104963"
"1104975","1104963"
"1104976","1104963"
"1104977","1104963"
"1104978","1104963"
"1104979","1104963"
"1104980","1104963"
"1104983","1104981"
"1104984","1104981"
"1104985","1104981"
"1104986","1104981"
"1104987","1104981"
"1104988","1104981"
"1104989","1104981"
"1104990","1104981"
"1104991","1104981"
"1104992","1104981"
"1104993","1104981"
"1104994","1104981"
"1104995","1104981"
"1104996","1104981"
"1104997","1104981"
"1105000","1104998"
"1105001","1104998"
"1105002","1104998"
"1105003","1104998"
"1105004","1104998"
"1105005","1104998"
"1105006","1104998"
"1105007","1104998"
"1105008","1104998"
"1105009","1104998"
"1105010","1104998"
"1105011","1104998"
"1105012","1104998"
"1105013","1104998"
"1105014","1104998"
"1105017","1105015"
"1105018","1105015"
"1105019","1105015"
"1105020","1105015"
"1105021","1105015"
"1105022","1105015"
"1105023","1105015"
"1105024","1105015"
"1105025","1105015"
"1105026","1105015"
"1105027","1105015"
"1105028","1105015"
"1105029","1105015"
"1105030","1105015"
"1105031","1105015"
"1105032","1105015"
"1105033","1105015"
"1105036","1105034"
"1105037","1105034"
"1105038","1105034"
"1105039","1105034"
"1105040","1105034"
"1105041","1105034"
"1105042","1105034"
"1105043","1105034"
"1105044","1105034"
"1105045","1105034"
"1105046","1105034"
"1105047","1105034"
"1105048","1105034"
"1105049","1105034"
"1105050","1105034"
"1105051","1105034"
"1105052","1105034"
"1105055","1105053"
"1105056","1105053"
"1105057","1105053"
"1105058","1105053"
"1105059","1105053"
"1105060","1105053"
"1105061","1105053"
"1105062","1105053"
"1105063","1105053"
"1105064","1105053"
"1105065","1105053"
"1105066","1105053"
"1105067","1105053"
"1105068","1105053"
"1105069","1105053"
"1105070","1105053"
"1105071","1105053"
"1105072","1105053"
"1105076","1105074"
"1105077","1105074"
"1105078","1105074"
"1105079","1105074"
"1105080","1105074"
"1105081","1105074"
"1105082","1105074"
"1105083","1105074"
"1105084","1105074"
"1105085","1105074"
"1105086","1105074"
"1105087","1105074"
"1105088","1105074"
"1105089","1105074"
"1105090","1105074"
"1105091","1105074"
"1105092","1105074"
"1105093","1105074"
"1105094","1105074"
"1105095","1105074"
"1105098","1105096"
"1105099","1105096"
"1105100","1105096"
"1105101","1105096"
"1105102","1105096"
"1105103","1105096"
"1105104","1105096"
"1105105","1105096"
"1105106","1105096"
"1105107","1105096"
"1105108","1105096"
"1105109","1105096"
"1105110","1105096"
"1105111","1105096"
"1105112","1105096"
"1105113","1105096"
"1105114","1105096"
"1105115","1105096"
"1105118","1105116"
"1105119","1105116"
"1105120","1105116"
"1105121","1105116"
"1105122","1105116"
"1105123","1105116"
"1105124","1105116"
"1105125","1105116"
"1105126","1105116"
"1105127","1105116"
"1105128","1105116"
"1105129","1105116"
"1105130","1105116"
"1105131","1105116"
"1105132","1105116"
"1105133","1105116"
"1105134","1105116"
"1105137","1105135"
"1105138","1105135"
"1105139","1105135"
"1105140","1105135"
"1105141","1105135"
"1105142","1105135"
"1105143","1105135"
"1105144","1105135"
"1105145","1105135"
"1105146","1105135"
"1105147","1105135"
"1105148","1105135"
"1105149","1105135"
"1105150","1105135"
"1105151","1105135"
"1105152","1105135"
"1105153","1105135"
"1105154","1105135"
"1105155","1105135"
"1105156","1105135"
"1105157","1105135"
"1105160","1105158"
"1105161","1105158"
"1105162","1105158"
"1105163","1105158"
"1105164","1105158"
"1105165","1105158"
"1105166","1105158"
"1105167","1105158"
