"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"244384","1098410","2","","9999","1 oz, with bone, raw (yield after cooking, bone removed)","40081","20","","",""
"243910","1098410","1","","9999","1 oz, with bone, cooked (yield after bone removed)","40072","23","","",""
"236175","1098410","4","","9999","1 cup, cooked, diced","10049","140","","",""
"261173","1098411","2","","9999","Quantity not specified","90000","85","","",""
"242405","1098411","1","","9999","1 oz, boneless, cooked","40018","28.35","","",""
"261174","1098412","2","","9999","Quantity not specified","90000","85","","",""
"242406","1098412","1","","9999","1 oz, boneless, cooked","40018","28.35","","",""
"261175","1098413","2","","9999","Quantity not specified","90000","85","","",""
"242407","1098413","1","","9999","1 oz, boneless, cooked","40018","28.35","","",""
"261176","1098414","3","","9999","Quantity not specified","90000","85","","",""
"242408","1098414","1","","9999","1 oz, boneless, cooked","40018","28.35","","",""
"236176","1098414","2","","9999","1 cup, cooked, diced","10049","140","","",""
"261177","1098415","3","","9999","Quantity not specified","90000","85","","",""
"243332","1098415","1","","9999","1 oz, cooked","40040","28.35","","",""
"236177","1098415","2","","9999","1 cup, cooked, diced","10049","135","","",""
"261178","1098416","3","","9999","Quantity not specified","90000","35","","",""
"256348","1098416","8","","9999","1 Gerber 2nd FOODS","64320","71","","",""
"247953","1098416","7","","9999","1 jar, NFS","60903","71","","",""
"240594","1098416","1","","9999","1 tablespoon","21000","15","","",""
"261179","1098417","3","","9999","Quantity not specified","90000","35","","",""
"256349","1098417","8","","9999","1 Gerber 2nd FOODS","64320","71","","",""
"247954","1098417","7","","9999","1 jar, NFS","60903","71","","",""
"240595","1098417","1","","9999","1 tablespoon","21000","15","","",""
"261180","1098418","16","","9999","Quantity not specified","90000","85","","",""
"251612","1098418","3","","9999","1 slice","61935","60","","",""
"250716","1098418","2","","9999","1 piece","61667","60","","",""
"243333","1098418","4","","9999","1 oz, cooked","40040","28.35","","",""
"236178","1098418","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261181","1098419","16","","9999","Quantity not specified","90000","85","","",""
"251613","1098419","3","","9999","1 slice","61935","60","","",""
"250717","1098419","2","","9999","1 piece","61667","60","","",""
"243334","1098419","4","","9999","1 oz, cooked","40040","28.35","","",""
"236179","1098419","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261182","1098420","20","","9999","Quantity not specified","90000","85","","",""
"251614","1098420","3","","9999","1 slice","61935","60","","",""
"250718","1098420","2","","9999","1 piece","61667","50","","",""
"243335","1098420","4","","9999","1 oz, cooked","40040","28.35","","",""
"236180","1098420","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261183","1098421","17","","9999","Quantity not specified","90000","85","","",""
"253379","1098421","16","","9999","1/2 chicken (yield after cooking, bone removed)","62386","300","","",""
"251615","1098421","3","","9999","1 slice","61935","60","","",""
"250719","1098421","2","","9999","1 piece","61667","60","","",""
"243336","1098421","4","","9999","1 oz, cooked","40040","28.35","","",""
"236181","1098421","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261184","1098422","17","","9999","Quantity not specified","90000","85","","",""
"253380","1098422","16","","9999","1/2 chicken (yield after cooking, bone removed)","62386","300","","",""
"251616","1098422","3","","9999","1 slice","61935","60","","",""
"250720","1098422","2","","9999","1 piece","61667","60","","",""
"243337","1098422","4","","9999","1 oz, cooked","40040","28.35","","",""
"236182","1098422","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261185","1098423","21","","9999","Quantity not specified","90000","85","","",""
"253378","1098423","5","","9999","1/2 chicken (yield after cooking, bone and skin removed)","62385","245","","",""
"251617","1098423","3","","9999","1 slice","61935","60","","",""
"250721","1098423","2","","9999","1 piece","61667","50","","",""
"243338","1098423","4","","9999","1 oz, cooked","40040","28.35","","",""
"236183","1098423","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261186","1098424","6","","9999","Quantity not specified","90000","85","","",""
"253381","1098424","5","","9999","1/2 chicken (yield after cooking, bone removed)","62386","300","","",""
"251618","1098424","3","","9999","1 slice","61935","60","","",""
"250722","1098424","2","","9999","1 piece","61667","60","","",""
"243339","1098424","4","","9999","1 oz, cooked","40040","28.35","","",""
"236184","1098424","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261187","1098425","6","","9999","Quantity not specified","90000","85","","",""
"253382","1098425","5","","9999","1/2 chicken (yield after cooking, bone removed)","62386","300","","",""
"251619","1098425","3","","9999","1 slice","61935","60","","",""
"250723","1098425","2","","9999","1 piece","61667","60","","",""
"243340","1098425","4","","9999","1 oz, cooked","40040","28.35","","",""
"236185","1098425","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261188","1098426","6","","9999","Quantity not specified","90000","85","","",""
"253383","1098426","5","","9999","1/2 chicken (yield after cooking, bone removed)","62386","245","","",""
"251620","1098426","3","","9999","1 slice","61935","60","","",""
"250724","1098426","2","","9999","1 piece","61667","50","","",""
"243341","1098426","4","","9999","1 oz, cooked","40040","28.35","","",""
"236186","1098426","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261189","1098427","17","","9999","Quantity not specified","90000","85","","",""
"251621","1098427","3","","9999","1 slice","61935","60","","",""
"250725","1098427","2","","9999","1 piece","61667","70","","",""
"243342","1098427","4","","9999","1 oz, cooked","40040","28.35","","",""
"236187","1098427","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261190","1098428","17","","9999","Quantity not specified","90000","85","","",""
"251622","1098428","3","","9999","1 slice","61935","60","","",""
"250726","1098428","2","","9999","1 piece","61667","70","","",""
"243343","1098428","4","","9999","1 oz, cooked","40040","28.35","","",""
"236188","1098428","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261191","1098429","21","","9999","Quantity not specified","90000","85","","",""
"251623","1098429","3","","9999","1 slice","61935","60","","",""
"250727","1098429","2","","9999","1 piece","61667","55","","",""
"243344","1098429","4","","9999","1 oz, cooked","40040","28.35","","",""
"236189","1098429","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261192","1098430","5","","9999","Quantity not specified","90000","85","","",""
"251624","1098430","3","","9999","1 slice","61935","60","","",""
"250728","1098430","2","","9999","1 piece","61667","60","","",""
"243345","1098430","4","","9999","1 oz, cooked","40040","28.35","","",""
"236190","1098430","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261193","1098431","5","","9999","Quantity not specified","90000","85","","",""
"251625","1098431","3","","9999","1 slice","61935","60","","",""
"250729","1098431","2","","9999","1 piece","61667","60","","",""
"243346","1098431","4","","9999","1 oz, cooked","40040","28.35","","",""
"236191","1098431","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261194","1098432","5","","9999","Quantity not specified","90000","85","","",""
"251626","1098432","3","","9999","1 slice","61935","60","","",""
"250730","1098432","2","","9999","1 piece","61667","50","","",""
"243347","1098432","4","","9999","1 oz, cooked","40040","28.35","","",""
"236192","1098432","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261195","1098433","5","","9999","Quantity not specified","90000","85","","",""
"251627","1098433","3","","9999","1 slice","61935","60","","",""
"250731","1098433","2","","9999","1 piece","61667","85","","",""
"243348","1098433","4","","9999","1 oz, cooked","40040","28.35","","",""
"236193","1098433","1","","9999","1 cup, cooked, diced","10049","165","","",""
"261196","1098434","5","","9999","Quantity not specified","90000","85","","",""
"251628","1098434","3","","9999","1 slice","61935","60","","",""
"250732","1098434","2","","9999","1 piece","61667","85","","",""
"243349","1098434","4","","9999","1 oz, cooked","40040","28.35","","",""
"236194","1098434","1","","9999","1 cup, cooked, diced","10049","165","","",""
"261197","1098435","5","","9999","Quantity not specified","90000","85","","",""
"251629","1098435","3","","9999","1 slice","61935","60","","",""
"250733","1098435","2","","9999","1 piece","61667","75","","",""
"243350","1098435","4","","9999","1 oz, cooked","40040","28.35","","",""
"236195","1098435","1","","9999","1 cup, cooked, diced","10049","165","","",""
"261198","1098436","5","","9999","Quantity not specified","90000","85","","",""
"251630","1098436","3","","9999","1 slice","61935","60","","",""
"250734","1098436","2","","9999","1 piece","61667","60","","",""
"243351","1098436","4","","9999","1 oz, cooked","40040","28.35","","",""
"236196","1098436","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261199","1098437","5","","9999","Quantity not specified","90000","85","","",""
"251631","1098437","3","","9999","1 slice","61935","60","","",""
"250735","1098437","2","","9999","1 piece","61667","60","","",""
"243352","1098437","4","","9999","1 oz, cooked","40040","28.35","","",""
"236197","1098437","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261200","1098438","6","","9999","Quantity not specified","90000","85","","",""
"253384","1098438","5","","9999","1/2 chicken (yield after cooking, bone removed)","62386","465","","",""
"251632","1098438","3","","9999","1 slice","61935","60","","",""
"250736","1098438","2","","9999","1 piece","61667","85","","",""
"243353","1098438","4","","9999","1 oz, cooked","40040","28.35","","",""
"236198","1098438","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261201","1098439","5","","9999","Quantity not specified","90000","85","","",""
"251633","1098439","3","","9999","1 slice","61935","60","","",""
"250737","1098439","2","","9999","1 piece","61667","50","","",""
"243354","1098439","4","","9999","1 oz, cooked","40040","28.35","","",""
"236199","1098439","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261202","1098440","6","","9999","Quantity not specified","90000","85","","",""
"253385","1098440","5","","9999","1/2 chicken (yield after cooking, bone removed)","62386","465","","",""
"251634","1098440","3","","9999","1 slice","61935","60","","",""
"250738","1098440","2","","9999","1 piece","61667","85","","",""
"243355","1098440","4","","9999","1 oz, cooked","40040","28.35","","",""
"236200","1098440","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261203","1098441","5","","9999","Quantity not specified","90000","85","","",""
"251635","1098441","3","","9999","1 slice","61935","60","","",""
"250739","1098441","2","","9999","1 piece","61667","50","","",""
"243356","1098441","4","","9999","1 oz, cooked","40040","28.35","","",""
"236201","1098441","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261204","1098442","8","","9999","Quantity not specified","90000","130","","",""
"259625","1098442","2","","9999","1 breast","64696","130","","",""
"252572","1098442","3","","9999","1 small or thin slice","62138","30","","",""
"249848","1098442","4","","9999","1 medium slice","61398","60","","",""
"248710","1098442","5","","9999","1 large or thick slice","61039","85","","",""
"246659","1098442","7","","9999","1 breast quarter (yield after cooking, bone removed)","60453","155","","",""
"243357","1098442","6","","9999","1 oz, cooked","40040","28.35","","",""
"236202","1098442","1","","9999","1 cup, cooked, diced","10049","135","","",""
"261205","1098443","8","","9999","Quantity not specified","90000","120","","",""
"259626","1098443","2","","9999","1 breast","64696","120","","",""
"252573","1098443","3","","9999","1 small or thin slice","62138","30","","",""
"249849","1098443","4","","9999","1 medium slice","61398","60","","",""
"248711","1098443","5","","9999","1 large or thick slice","61039","85","","",""
"246660","1098443","7","","9999","1 breast quarter (yield after cooking, bone removed)","60453","155","","",""
"243358","1098443","6","","9999","1 oz, cooked","40040","28.35","","",""
"236203","1098443","1","","9999","1 cup, cooked, diced","10049","135","","",""
