"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"985177","1097649","","999","WWEIA Category number","1206"
"993368","1097649","","999","WWEIA Category description","Flavored milk, lowfat"
"966877","1097650","1","1001","","nonfat milk"
"966879","1097650","3","1001","","Hershey's"
"966880","1097650","4","1001","","skim"
"966878","1097650","2","1001","","Nesquik"
"985178","1097650","","999","WWEIA Category number","1208"
"993369","1097650","","999","WWEIA Category description","Flavored milk, nonfat"
"966881","1097651","1","1001","","almond, coconut, rice, or soy milk"
"985179","1097651","","999","WWEIA Category number","1404"
"993370","1097651","","999","WWEIA Category description","Milk substitutes"
"966882","1097652","1","1001","","Hershey's Lite"
"985180","1097652","","999","WWEIA Category number","1204"
"993371","1097652","","999","WWEIA Category description","Flavored milk, reduced fat"
"966883","1097653","1","1001","","Hershey's Lite"
"985181","1097653","","999","WWEIA Category number","1202"
"993372","1097653","","999","WWEIA Category description","Flavored milk, whole"
"966885","1097654","2","1001","","2% fat"
"966884","1097654","1","1001","","Hershey's Lite"
"985182","1097654","","999","WWEIA Category number","1204"
"993373","1097654","","999","WWEIA Category description","Flavored milk, reduced fat"
"966887","1097655","2","1001","","1% fat"
"966886","1097655","1","1001","","Hershey's Lite"
"985183","1097655","","999","WWEIA Category number","1206"
"993374","1097655","","999","WWEIA Category description","Flavored milk, lowfat"
"966889","1097656","2","1001","","Hershey's Lite"
"966888","1097656","1","1001","","nonfat milk"
"966890","1097656","3","1001","","skim fat"
"985184","1097656","","999","WWEIA Category number","1208"
"993375","1097656","","999","WWEIA Category description","Flavored milk, nonfat"
"966891","1097657","1","1001","","almond, coconut, rice, or soy milk"
"985185","1097657","","999","WWEIA Category number","1404"
"993376","1097657","","999","WWEIA Category description","Milk substitutes"
"966892","1097658","1","1001","","Hershey's"
"985186","1097658","","999","WWEIA Category number","1204"
"993377","1097658","","999","WWEIA Category description","Flavored milk, reduced fat"
"966893","1097659","1","1001","","Hershey's"
"985187","1097659","","999","WWEIA Category number","1202"
"993378","1097659","","999","WWEIA Category description","Flavored milk, whole"
"966895","1097660","2","1001","","2% fat"
"966894","1097660","1","1001","","Hershey's"
"985188","1097660","","999","WWEIA Category number","1204"
"993379","1097660","","999","WWEIA Category description","Flavored milk, reduced fat"
"966897","1097661","2","1001","","1% fat"
"966896","1097661","1","1001","","Hershey's"
"985189","1097661","","999","WWEIA Category number","1206"
"993380","1097661","","999","WWEIA Category description","Flavored milk, lowfat"
"966900","1097662","3","1001","","skim"
"966898","1097662","1","1001","","nonfat milk"
"966899","1097662","2","1001","","Hershey's"
"985190","1097662","","999","WWEIA Category number","1208"
"993381","1097662","","999","WWEIA Category description","Flavored milk, nonfat"
"966901","1097663","1","1001","","almond, coconut, rice, or soy milk"
"985191","1097663","","999","WWEIA Category number","1404"
"993382","1097663","","999","WWEIA Category description","Milk substitutes"
"966903","1097664","2","1001","","Swiss Miss"
"966906","1097664","5","1001","","Carnation"
"966905","1097664","4","1001","","Nestle's"
"966904","1097664","3","1001","","Hershey's"
"966907","1097664","6","1001","","mint flavored"
"966902","1097664","1","1001","","cocoa mix, NFS"
"985192","1097664","","999","WWEIA Category number","1208"
"993383","1097664","","999","WWEIA Category description","Flavored milk, nonfat"
"966910","1097665","3","1001","","Hershey's"
"966908","1097665","1","1001","","cocoa mix, NFS"
"966912","1097665","5","1001","","Carnation"
"966909","1097665","2","1001","","Swiss Miss"
"966911","1097665","4","1001","","Nestle's"
"985193","1097665","","999","WWEIA Category number","1202"
"993384","1097665","","999","WWEIA Category description","Flavored milk, whole"
"966916","1097666","4","1001","","Nestle's"
"966918","1097666","6","1001","","NS as to type of milk"
"966913","1097666","1","1001","","cocoa mix, NFS"
"966914","1097666","2","1001","","Swiss Miss"
"966917","1097666","5","1001","","Carnation"
"966915","1097666","3","1001","","Hershey's"
"966919","1097666","7","1001","","2% fat"
"985194","1097666","","999","WWEIA Category number","1204"
"993385","1097666","","999","WWEIA Category description","Flavored milk, reduced fat"
"966922","1097667","3","1001","","Hershey's"
"966920","1097667","1","1001","","cocoa mix, NFS"
"966921","1097667","2","1001","","Swiss Miss"
"966923","1097667","4","1001","","Nestle's"
"966925","1097667","6","1001","","1% fat"
"966924","1097667","5","1001","","Carnation"
"985195","1097667","","999","WWEIA Category number","1206"
"993386","1097667","","999","WWEIA Category description","Flavored milk, lowfat"
"966927","1097668","2","1001","","cocoa mix, NFS"
"966926","1097668","1","1001","","nonfat milk"
"966929","1097668","4","1001","","Hershey's"
"966930","1097668","5","1001","","Nestle's"
"966931","1097668","6","1001","","Carnation"
"966928","1097668","3","1001","","Swiss Miss"
"966932","1097668","7","1001","","skim"
"985196","1097668","","999","WWEIA Category number","1208"
"993387","1097668","","999","WWEIA Category description","Flavored milk, nonfat"
"966937","1097669","5","1001","","Nestle's"
"966938","1097669","6","1001","","Carnation"
"966936","1097669","4","1001","","Hershey's"
"966933","1097669","1","1001","","almond, coconut, rice, and soy milk"
"966935","1097669","3","1001","","Swiss Miss"
"966934","1097669","2","1001","","cocoa mix, NFS"
"985197","1097669","","999","WWEIA Category number","1404"
"993388","1097669","","999","WWEIA Category description","Milk substitutes"
"966939","1097670","1","1001","","fat free, light, diet or sugar free mix"
"966940","1097670","2","1001","","Swiss Miss"
"966941","1097670","3","1001","","Hershey's"
"966942","1097670","4","1001","","Nestle's"
"966943","1097670","5","1001","","Carnation"
"985198","1097670","","999","WWEIA Category number","1208"
"993389","1097670","","999","WWEIA Category description","Flavored milk, nonfat"
"966945","1097671","2","1001","","Swiss Miss"
"966944","1097671","1","1001","","fat free, light, diet or sugar free"
"966948","1097671","5","1001","","Carnation"
"966946","1097671","3","1001","","Hershey's"
"966947","1097671","4","1001","","Nestle's"
"985199","1097671","","999","WWEIA Category number","1202"
"993390","1097671","","999","WWEIA Category description","Flavored milk, whole"
"966949","1097672","1","1001","","fat free, light, diet or sugar free mix"
"966955","1097672","7","1001","","2% fat"
"966952","1097672","4","1001","","Nestle's"
"966950","1097672","2","1001","","Swiss Miss"
"966954","1097672","6","1001","","NS as to type of milk"
"966953","1097672","5","1001","","Carnation"
"966951","1097672","3","1001","","Hershey's"
"985200","1097672","","999","WWEIA Category number","1204"
"993391","1097672","","999","WWEIA Category description","Flavored milk, reduced fat"
"966958","1097673","4","1001","","Nestle's"
"966959","1097673","5","1001","","Carnation"
"966960","1097673","6","1001","","H ershey's"
"966961","1097673","7","1001","","1% fat"
"966956","1097673","1","1001","","fat free, light, diet or sugar free mix"
"966957","1097673","2","1001","","Swiss Miss"
"985201","1097673","","999","WWEIA Category number","1206"
"993392","1097673","","999","WWEIA Category description","Flavored milk, lowfat"
"966964","1097674","3","1001","","Swiss Miss"
"966966","1097674","5","1001","","Nestle's"
"966968","1097674","7","1001","","skim"
"966963","1097674","2","1001","","fat free, light, diet or sugar free mix"
"966962","1097674","1","1001","","nonfat milk"
"966967","1097674","6","1001","","Carnation"
"966965","1097674","4","1001","","Hershey's"
"985202","1097674","","999","WWEIA Category number","1208"
"993393","1097674","","999","WWEIA Category description","Flavored milk, nonfat"
"966969","1097675","1","1001","","almond, coconut, rice, and soy milk"
"966972","1097675","4","1001","","Hershey's"
"966974","1097675","6","1001","","Carnation"
"966973","1097675","5","1001","","Nestle's"
"966970","1097675","2","1001","","fat free, light, diet or sugar free mix"
"966971","1097675","3","1001","","Swiss Miss"
"985203","1097675","","999","WWEIA Category number","1404"
"993394","1097675","","999","WWEIA Category description","Milk substitutes"
"966976","1097676","3","1001","","vanilla"
"966977","1097676","6","1001","","flavors other than chocolate"
"966975","1097676","1","1001","","NS as to milk or drink"
"985204","1097676","","999","WWEIA Category number","1204"
"993395","1097676","","999","WWEIA Category description","Flavored milk, reduced fat"
"966978","1097677","2","1001","","flavors other than chocolate"
"966979","1097677","3","1001","","vanilla"
"985205","1097677","","999","WWEIA Category number","1202"
"993396","1097677","","999","WWEIA Category description","Flavored milk, whole"
"966980","1097678","3","1001","","vanilla"
"966982","1097678","8","1001","","2% fat"
"966981","1097678","7","1001","","flavors other than chocolate"
"985206","1097678","","999","WWEIA Category number","1204"
"993397","1097678","","999","WWEIA Category description","Flavored milk, reduced fat"
"966985","1097679","8","1001","","1% fat"
"966984","1097679","7","1001","","flavors other than chocolate"
"966983","1097679","3","1001","","vanilla"
"985207","1097679","","999","WWEIA Category number","1206"
"993398","1097679","","999","WWEIA Category description","Flavored milk, lowfat"
"966987","1097680","3","1001","","vanilla"
"966988","1097680","6","1001","","flavors other than chocolate"
"966986","1097680","1","1001","","nonfat milk"
"966989","1097680","7","1001","","skim"
"985208","1097680","","999","WWEIA Category number","1208"
"993399","1097680","","999","WWEIA Category description","Flavored milk, nonfat"
"966991","1097681","2","1001","","flavors other than chocolate"
"966990","1097681","1","1001","","vanilla"
"985209","1097681","","999","WWEIA Category number","1206"
"993400","1097681","","999","WWEIA Category description","Flavored milk, lowfat"
"966992","1097682","1","1001","","almond, coconut, rice, or soy milk"
"985210","1097682","","999","WWEIA Category number","1404"
"993401","1097682","","999","WWEIA Category description","Milk substitutes"
"966993","1097683","1","1001","","Ovaltine"
"966995","1097683","3","1001","","all flavors"
"966994","1097683","2","1001","","NS as to flavor"
"985211","1097683","","999","WWEIA Category number","1204"
"993402","1097683","","999","WWEIA Category description","Flavored milk, reduced fat"
"966997","1097684","2","1001","","made with whole milk"
"966996","1097684","1","1001","","eggnog, NFS"
"985212","1097684","","999","WWEIA Category number","1402"
"993403","1097684","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"967000","1097685","5","1001","","frozen mix"
"966999","1097685","4","1001","","restaurant or ice cream shop"
"966998","1097685","3","1001","","regular ice cream and/or whole or 2% reduced fat milk"
"985213","1097685","","999","WWEIA Category number","1402"
"993404","1097685","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"967001","1097686","3","1001","","regular ice cream and/or whole or 2% reduced fat milk"
"967004","1097686","6","1001","","NS as to flavor"
"967002","1097686","4","1001","","restaurant or ice cream shop"
"967003","1097686","5","1001","","frozen mix"
"985214","1097686","","999","WWEIA Category number","1402"
"993405","1097686","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"967005","1097687","1","1001","","reduced fat ice cream and/or 1% low fat, skim, nonfat, or fat free milk"
"967006","1097687","2","1001","","restaurant or ice cream shop"
"985215","1097687","","999","WWEIA Category number","1402"
"993406","1097687","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"967009","1097688","3","1001","","NS as to flavor"
"967007","1097688","1","1001","","reduced fat ice cream and/or 1% low fat, skim, nonfat, fat free milk"
