"fdc_id","food_code","wweia_category_number","start_date","end_date"
"1098023","14107060","1602","2017-01-01","2018-12-31"
"1098024","14107200","1602","2017-01-01","2018-12-31"
"1098025","14107250","1602","2017-01-01","2018-12-31"
"1098026","14108010","1602","2017-01-01","2018-12-31"
"1098027","14108015","1602","2017-01-01","2018-12-31"
"1098028","14108020","1602","2017-01-01","2018-12-31"
"1098029","14108060","1602","2017-01-01","2018-12-31"
"1098030","14108200","1602","2017-01-01","2018-12-31"
"1098031","14108400","1602","2017-01-01","2018-12-31"
"1098032","14108420","1602","2017-01-01","2018-12-31"
"1098033","14109010","1602","2017-01-01","2018-12-31"
"1098034","14109020","1602","2017-01-01","2018-12-31"
"1098035","14109030","1602","2017-01-01","2018-12-31"
"1098036","14109040","1602","2017-01-01","2018-12-31"
"1098037","14110010","1602","2017-01-01","2018-12-31"
"1098038","14120010","1602","2017-01-01","2018-12-31"
"1098039","14120020","1602","2017-01-01","2018-12-31"
"1098040","14131000","1602","2017-01-01","2018-12-31"
"1098041","14131500","1602","2017-01-01","2018-12-31"
"1098042","14133000","1602","2017-01-01","2018-12-31"
"1098043","14134000","1602","2017-01-01","2018-12-31"
"1098044","14200100","1604","2017-01-01","2018-12-31"
"1098045","14201010","1604","2017-01-01","2018-12-31"
"1098046","14201200","1604","2017-01-01","2018-12-31"
"1098047","14201500","1604","2017-01-01","2018-12-31"
"1098048","14202010","1604","2017-01-01","2018-12-31"
"1098049","14202020","1604","2017-01-01","2018-12-31"
"1098050","14203010","1604","2017-01-01","2018-12-31"
"1098051","14203020","1604","2017-01-01","2018-12-31"
"1098052","14203510","1604","2017-01-01","2018-12-31"
"1098053","14204010","1604","2017-01-01","2018-12-31"
"1098054","14204020","1604","2017-01-01","2018-12-31"
"1098055","14206010","1604","2017-01-01","2018-12-31"
"1098056","14207010","1604","2017-01-01","2018-12-31"
"1098057","14301010","8006","2017-01-01","2018-12-31"
"1098058","14301100","8006","2017-01-01","2018-12-31"
"1098059","14303010","8006","2017-01-01","2018-12-31"
"1098060","14410100","1602","2017-01-01","2018-12-31"
"1098061","14410110","1602","2017-01-01","2018-12-31"
"1098062","14410120","1602","2017-01-01","2018-12-31"
"1098063","14410130","1602","2017-01-01","2018-12-31"
"1098064","14410210","1602","2017-01-01","2018-12-31"
"1098065","14410330","1602","2017-01-01","2018-12-31"
"1098066","14410380","8006","2017-01-01","2018-12-31"
"1098067","14410500","1602","2017-01-01","2018-12-31"
"1098068","14410600","1602","2017-01-01","2018-12-31"
"1098069","14410620","1602","2017-01-01","2018-12-31"
"1098070","14420100","1602","2017-01-01","2018-12-31"
"1098071","14420160","1602","2017-01-01","2018-12-31"
"1098072","14420200","8006","2017-01-01","2018-12-31"
"1098073","14420210","8006","2017-01-01","2018-12-31"
"1098074","14420300","1602","2017-01-01","2018-12-31"
"1098075","14502000","1602","2017-01-01","2018-12-31"
"1098076","14610200","1604","2017-01-01","2018-12-31"
"1098077","14610210","1604","2017-01-01","2018-12-31"
"1098078","14610250","1604","2017-01-01","2018-12-31"
"1098079","14610520","1602","2017-01-01","2018-12-31"
"1098080","14620110","8412","2017-01-01","2018-12-31"
"1098081","14620115","8412","2017-01-01","2018-12-31"
"1098082","14620130","8412","2017-01-01","2018-12-31"
"1098083","14620150","8412","2017-01-01","2018-12-31"
"1098084","14620200","8412","2017-01-01","2018-12-31"
"1098085","14620300","3602","2017-01-01","2018-12-31"
"1098086","14620310","3602","2017-01-01","2018-12-31"
"1098087","14620320","3602","2017-01-01","2018-12-31"
"1098088","14620330","3602","2017-01-01","2018-12-31"
"1098089","14630100","8412","2017-01-01","2018-12-31"
"1098090","14630200","2502","2017-01-01","2018-12-31"
"1098091","14630300","8412","2017-01-01","2018-12-31"
"1098092","14640000","3720","2017-01-01","2018-12-31"
"1098093","14640002","3720","2017-01-01","2018-12-31"
"1098094","14640004","3720","2017-01-01","2018-12-31"
"1098095","14640006","3720","2017-01-01","2018-12-31"
"1098096","14640008","3720","2017-01-01","2018-12-31"
"1098097","14640010","3720","2017-01-01","2018-12-31"
"1098098","14640012","3720","2017-01-01","2018-12-31"
"1098099","14640014","3720","2017-01-01","2018-12-31"
"1098100","14640016","3720","2017-01-01","2018-12-31"
"1098101","14640018","3720","2017-01-01","2018-12-31"
"1098102","14640020","3720","2017-01-01","2018-12-31"
"1098103","14640022","3720","2017-01-01","2018-12-31"
"1098104","14640024","3720","2017-01-01","2018-12-31"
"1098105","14640026","3720","2017-01-01","2018-12-31"
"1098106","14640028","3720","2017-01-01","2018-12-31"
"1098107","14640030","3720","2017-01-01","2018-12-31"
"1098108","14640032","3720","2017-01-01","2018-12-31"
"1098109","14640034","3720","2017-01-01","2018-12-31"
"1098110","14640036","3720","2017-01-01","2018-12-31"
"1098111","14640038","3720","2017-01-01","2018-12-31"
"1098112","14640040","3720","2017-01-01","2018-12-31"
"1098113","14640042","3720","2017-01-01","2018-12-31"
"1098114","14640044","3720","2017-01-01","2018-12-31"
"1098115","14640046","3720","2017-01-01","2018-12-31"
"1098116","14640048","3720","2017-01-01","2018-12-31"
"1098117","14640050","3720","2017-01-01","2018-12-31"
"1098118","14640052","3720","2017-01-01","2018-12-31"
"1098119","14640054","3720","2017-01-01","2018-12-31"
"1098120","14640056","3720","2017-01-01","2018-12-31"
"1098121","14640058","3720","2017-01-01","2018-12-31"
"1098122","14640060","3720","2017-01-01","2018-12-31"
"1098123","14640062","3720","2017-01-01","2018-12-31"
"1098124","14640064","3720","2017-01-01","2018-12-31"
"1098125","14640066","3720","2017-01-01","2018-12-31"
"1098126","14640068","3720","2017-01-01","2018-12-31"
"1098127","14640070","3720","2017-01-01","2018-12-31"
"1098128","14640072","3720","2017-01-01","2018-12-31"
"1098129","14640100","3720","2017-01-01","2018-12-31"
"1098130","14640105","3720","2017-01-01","2018-12-31"
"1098131","14640110","3720","2017-01-01","2018-12-31"
"1098132","14640115","3720","2017-01-01","2018-12-31"
"1098133","14640125","3720","2017-01-01","2018-12-31"
"1098134","14640130","3720","2017-01-01","2018-12-31"
"1098135","14640135","3720","2017-01-01","2018-12-31"
"1098136","14640155","3720","2017-01-01","2018-12-31"
"1098137","14640160","3720","2017-01-01","2018-12-31"
"1098138","14640165","3720","2017-01-01","2018-12-31"
"1098139","14640185","3720","2017-01-01","2018-12-31"
"1098140","14640190","3720","2017-01-01","2018-12-31"
"1098141","14640195","3720","2017-01-01","2018-12-31"
"1098142","14650100","8412","2017-01-01","2018-12-31"
"1098143","14650160","8412","2017-01-01","2018-12-31"
"1098144","14650165","8412","2017-01-01","2018-12-31"
"1098145","14650170","8412","2017-01-01","2018-12-31"
"1098146","14650175","8412","2017-01-01","2018-12-31"
"1098147","14650180","8412","2017-01-01","2018-12-31"
"1098148","14650185","8412","2017-01-01","2018-12-31"
"1098149","14650190","8412","2017-01-01","2018-12-31"
"1098150","14650195","8412","2017-01-01","2018-12-31"
"1098151","14660200","1602","2017-01-01","2018-12-31"
"1098152","14670000","6432","2017-01-01","2018-12-31"
"1098153","14710100","3802","2017-01-01","2018-12-31"
"1098154","14710200","3802","2017-01-01","2018-12-31"
"1098155","20000000","2002","2017-01-01","2018-12-31"
"1098156","20000070","9008","2017-01-01","2018-12-31"
"1098157","20000090","9008","2017-01-01","2018-12-31"
"1098158","20000200","2004","2017-01-01","2018-12-31"
"1098159","21000100","2002","2017-01-01","2018-12-31"
"1098160","21000110","2002","2017-01-01","2018-12-31"
"1098161","21000120","2002","2017-01-01","2018-12-31"
"1098162","21001000","2002","2017-01-01","2018-12-31"
"1098163","21001010","2002","2017-01-01","2018-12-31"
"1098164","21001020","2002","2017-01-01","2018-12-31"
"1098165","21002000","2002","2017-01-01","2018-12-31"
"1098166","21003000","2002","2017-01-01","2018-12-31"
"1098167","21101000","2002","2017-01-01","2018-12-31"
"1098168","21101010","2002","2017-01-01","2018-12-31"
"1098169","21101020","2002","2017-01-01","2018-12-31"
"1098170","21101110","2002","2017-01-01","2018-12-31"
"1098171","21101120","2002","2017-01-01","2018-12-31"
"1098172","21101130","2002","2017-01-01","2018-12-31"
"1098173","21102110","2002","2017-01-01","2018-12-31"
"1098174","21102120","2002","2017-01-01","2018-12-31"
"1098175","21102130","2002","2017-01-01","2018-12-31"
"1098176","21103110","2002","2017-01-01","2018-12-31"
"1098177","21103120","2002","2017-01-01","2018-12-31"
"1098178","21103130","2002","2017-01-01","2018-12-31"
"1098179","21104110","2002","2017-01-01","2018-12-31"
"1098180","21104120","2002","2017-01-01","2018-12-31"
"1098181","21104130","2002","2017-01-01","2018-12-31"
"1098182","21105110","2002","2017-01-01","2018-12-31"
"1098183","21105120","2002","2017-01-01","2018-12-31"
"1098184","21105130","2002","2017-01-01","2018-12-31"
"1098185","21301000","2002","2017-01-01","2018-12-31"
"1098186","21302000","2002","2017-01-01","2018-12-31"
"1098187","21304000","2002","2017-01-01","2018-12-31"
"1098188","21304110","2002","2017-01-01","2018-12-31"
"1098189","21304120","2002","2017-01-01","2018-12-31"
"1098190","21304200","2002","2017-01-01","2018-12-31"
"1098191","21304210","2002","2017-01-01","2018-12-31"
"1098192","21304220","2002","2017-01-01","2018-12-31"
"1098193","21305000","2002","2017-01-01","2018-12-31"
"1098194","21401000","2002","2017-01-01","2018-12-31"
"1098195","21401110","2002","2017-01-01","2018-12-31"
"1098196","21401120","2002","2017-01-01","2018-12-31"
"1098197","21401400","2002","2017-01-01","2018-12-31"
"1098198","21407000","2002","2017-01-01","2018-12-31"
"1098199","21407110","2002","2017-01-01","2018-12-31"
"1098200","21407120","2002","2017-01-01","2018-12-31"
"1098201","21410000","2002","2017-01-01","2018-12-31"
"1098202","21410110","2002","2017-01-01","2018-12-31"
"1098203","21410120","2002","2017-01-01","2018-12-31"
"1098204","21416000","2602","2017-01-01","2018-12-31"
"1098205","21416110","2602","2017-01-01","2018-12-31"
"1098206","21416120","2602","2017-01-01","2018-12-31"
"1098207","21416150","2602","2017-01-01","2018-12-31"
"1098208","21417100","2002","2017-01-01","2018-12-31"
"1098209","21417110","2002","2017-01-01","2018-12-31"
"1098210","21417120","2002","2017-01-01","2018-12-31"
"1098211","21420100","2002","2017-01-01","2018-12-31"
"1098212","21500000","2004","2017-01-01","2018-12-31"
"1098213","21500100","2004","2017-01-01","2018-12-31"
"1098214","21500310","2004","2017-01-01","2018-12-31"
"1098215","21601000","2604","2017-01-01","2018-12-31"
"1098216","21601010","2604","2017-01-01","2018-12-31"
"1098217","21602000","2602","2017-01-01","2018-12-31"
"1098218","21602010","2602","2017-01-01","2018-12-31"
"1098219","21602100","2602","2017-01-01","2018-12-31"
"1098220","21701000","9008","2017-01-01","2018-12-31"
"1098221","21701010","9008","2017-01-01","2018-12-31"
"1098222","21701020","9008","2017-01-01","2018-12-31"
"1098223","22000100","2006","2017-01-01","2018-12-31"
"1098224","22000110","2006","2017-01-01","2018-12-31"
"1098225","22000120","2006","2017-01-01","2018-12-31"
"1098226","22000200","2006","2017-01-01","2018-12-31"
"1098227","22000210","2006","2017-01-01","2018-12-31"
"1098228","22000220","2006","2017-01-01","2018-12-31"
"1098229","22000300","2006","2017-01-01","2018-12-31"
"1098230","22000310","2006","2017-01-01","2018-12-31"
"1098231","22000320","2006","2017-01-01","2018-12-31"
"1098232","22001000","2006","2017-01-01","2018-12-31"
"1098233","22002000","2006","2017-01-01","2018-12-31"
"1098234","22002100","2006","2017-01-01","2018-12-31"
"1098235","22002800","2602","2017-01-01","2018-12-31"
"1098236","22101000","2006","2017-01-01","2018-12-31"
"1098237","22101010","2006","2017-01-01","2018-12-31"
"1098238","22101020","2006","2017-01-01","2018-12-31"
"1098239","22101100","2006","2017-01-01","2018-12-31"
"1098240","22101110","2006","2017-01-01","2018-12-31"
"1098241","22101120","2006","2017-01-01","2018-12-31"
"1098242","22101130","2006","2017-01-01","2018-12-31"
"1098243","22101140","2006","2017-01-01","2018-12-31"
"1098244","22101150","2006","2017-01-01","2018-12-31"
"1098245","22101200","2006","2017-01-01","2018-12-31"
"1098246","22101210","2006","2017-01-01","2018-12-31"
"1098247","22101220","2006","2017-01-01","2018-12-31"
"1098248","22101300","2006","2017-01-01","2018-12-31"
"1098249","22101310","2006","2017-01-01","2018-12-31"
"1098250","22101320","2006","2017-01-01","2018-12-31"
"1098251","22101400","2006","2017-01-01","2018-12-31"
"1098252","22101410","2006","2017-01-01","2018-12-31"
"1098253","22101420","2006","2017-01-01","2018-12-31"
"1098254","22101500","2006","2017-01-01","2018-12-31"
"1098255","22101510","2006","2017-01-01","2018-12-31"
"1098256","22101520","2006","2017-01-01","2018-12-31"
"1098257","22107000","2602","2017-01-01","2018-12-31"
"1098258","22107010","2602","2017-01-01","2018-12-31"
"1098259","22107020","2602","2017-01-01","2018-12-31"
"1098260","22201000","2006","2017-01-01","2018-12-31"
"1098261","22201010","2006","2017-01-01","2018-12-31"
"1098262","22201020","2006","2017-01-01","2018-12-31"
"1098263","22201050","2006","2017-01-01","2018-12-31"
"1098264","22201060","2006","2017-01-01","2018-12-31"
"1098265","22201070","2006","2017-01-01","2018-12-31"
"1098266","22201100","2006","2017-01-01","2018-12-31"
"1098267","22201110","2006","2017-01-01","2018-12-31"
"1098268","22201120","2006","2017-01-01","2018-12-31"
"1098269","22201200","2006","2017-01-01","2018-12-31"
"1098270","22201210","2006","2017-01-01","2018-12-31"
"1098271","22201220","2006","2017-01-01","2018-12-31"
"1098272","22201300","2006","2017-01-01","2018-12-31"
"1098273","22201310","2006","2017-01-01","2018-12-31"
"1098274","22201320","2006","2017-01-01","2018-12-31"
"1098275","22201400","2006","2017-01-01","2018-12-31"
"1098276","22201410","2006","2017-01-01","2018-12-31"
"1098277","22201420","2006","2017-01-01","2018-12-31"
"1098278","22210300","2006","2017-01-01","2018-12-31"
"1098279","22210310","2006","2017-01-01","2018-12-31"
"1098280","22210350","2006","2017-01-01","2018-12-31"
"1098281","22210400","2006","2017-01-01","2018-12-31"
"1098282","22210450","2006","2017-01-01","2018-12-31"
"1098283","22300120","2602","2017-01-01","2018-12-31"
"1098284","22300130","2602","2017-01-01","2018-12-31"
"1098285","22300140","2602","2017-01-01","2018-12-31"
"1098286","22300150","2602","2017-01-01","2018-12-31"
"1098287","22300160","2602","2017-01-01","2018-12-31"
"1098288","22300170","2602","2017-01-01","2018-12-31"
"1098289","22301000","2006","2017-01-01","2018-12-31"
"1098290","22301110","2006","2017-01-01","2018-12-31"
"1098291","22301120","2006","2017-01-01","2018-12-31"
"1098292","22311000","2602","2017-01-01","2018-12-31"
"1098293","22311010","2602","2017-01-01","2018-12-31"
"1098294","22311020","2602","2017-01-01","2018-12-31"
"1098295","22311450","2602","2017-01-01","2018-12-31"
"1098296","22311500","2602","2017-01-01","2018-12-31"
"1098297","22311510","2602","2017-01-01","2018-12-31"
"1098298","22311520","2602","2017-01-01","2018-12-31"
"1098299","22321110","2602","2017-01-01","2018-12-31"
"1098300","22400100","2006","2017-01-01","2018-12-31"
"1098301","22400110","2006","2017-01-01","2018-12-31"
"1098302","22400120","2006","2017-01-01","2018-12-31"
"1098303","22401000","2006","2017-01-01","2018-12-31"
"1098304","22401010","2006","2017-01-01","2018-12-31"
"1098305","22401020","2006","2017-01-01","2018-12-31"
"1098306","22402510","2006","2017-01-01","2018-12-31"
"1098307","22411000","2006","2017-01-01","2018-12-31"
"1098308","22411010","2006","2017-01-01","2018-12-31"
"1098309","22411020","2006","2017-01-01","2018-12-31"
"1098310","22421000","2602","2017-01-01","2018-12-31"
"1098311","22421010","2602","2017-01-01","2018-12-31"
"1098312","22421020","2602","2017-01-01","2018-12-31"
"1098313","22431000","2602","2017-01-01","2018-12-31"
"1098314","22501010","2602","2017-01-01","2018-12-31"
"1098315","22600100","2604","2017-01-01","2018-12-31"
"1098316","22600110","2604","2017-01-01","2018-12-31"
"1098317","22600200","2604","2017-01-01","2018-12-31"
"1098318","22600210","2604","2017-01-01","2018-12-31"
"1098319","22601000","2604","2017-01-01","2018-12-31"
"1098320","22601040","2604","2017-01-01","2018-12-31"
"1098321","22602010","2604","2017-01-01","2018-12-31"
"1098322","22621000","2604","2017-01-01","2018-12-31"
"1098323","22621100","8002","2017-01-01","2018-12-31"
"1098324","22701000","2006","2017-01-01","2018-12-31"
"1098325","22701010","2006","2017-01-01","2018-12-31"
"1098326","22701020","2006","2017-01-01","2018-12-31"
"1098327","22701030","2006","2017-01-01","2018-12-31"
"1098328","22701040","2006","2017-01-01","2018-12-31"
"1098329","22701050","2006","2017-01-01","2018-12-31"
"1098330","22704010","2006","2017-01-01","2018-12-31"
"1098331","22705010","2006","2017-01-01","2018-12-31"
"1098332","22706010","2006","2017-01-01","2018-12-31"
"1098333","22707010","2006","2017-01-01","2018-12-31"
"1098334","22707020","2006","2017-01-01","2018-12-31"
"1098335","22708010","2006","2017-01-01","2018-12-31"
"1098336","22709010","2006","2017-01-01","2018-12-31"
"1098337","22709110","2006","2017-01-01","2018-12-31"
"1098338","22810010","9008","2017-01-01","2018-12-31"
"1098339","22820000","9008","2017-01-01","2018-12-31"
"1098340","23000100","2008","2017-01-01","2018-12-31"
"1098341","23101000","2008","2017-01-01","2018-12-31"
"1098342","23101010","2008","2017-01-01","2018-12-31"
